sample_id,record_submit_time,sample_parameters,sample_holderno,sample_status,result_print,result_email,result_location_id,result_subfolder_id,sample_duration,exp_id,exp_name,exp_default_parameters,exp_composite,exp_description,exp_hidden,exp_type,user_id,user_trained,user_active,user_head,group_id,group_abbr,group_name,group_searchable,group_status,solvent_id,solvent_abbr,solvent_name,cat_id,cat_abbr,cat_name,cat_color,spectrometer_id,spectrometer_name,spectrometer_capacity
31590,02/07/2013 17:53,default,13,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31592,02/07/2013 17:56,default,14,ARCHIVED,not_printed,emailed,10,10,00:00:57,300,proton-N.a.and,ns = 8 ; d1 = 1 ; expt = 57s ; ds = 2 ; td1 = 1 ,non_composite,1H Observe,hidden,research_only,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31593,02/07/2013 17:56,default,14,ARCHIVED,not_printed,emailed,10,11,00:53:32,11,c13_udeft.a.and,ns = 800 ; d1 = 3 ; expt = 50m 12s ; ds = 0 ; td1 = 1 ,non_composite,13C Observe with 1H decoupling - UDEFT,visible,research_only,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31594,02/07/2013 17:56,default,14,ARCHIVED,not_printed,emailed,10,12,00:05:35,301,gcosy-DQF-N.a.and,"ns = 1 ; d1 = 1s ; expt = 5m 33s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#1H-DQF-COSY (mag. mode),hidden,research_only,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31595,02/07/2013 17:56,default,14,ARCHIVED,not_printed,emailed,10,13,00:10:32,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31596,02/07/2013 17:56,default,14,ARCHIVED,not_printed,emailed,10,14,00:32:32,102,ghmbc.a.and,ns = 4 ; d1 = 1.5 ; expt = 33m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HMBC,visible,research_only,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31598,02/07/2013 17:58,default,15,ARCHIVED,not_printed,emailed,10,10,02:01:47,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31605,02/07/2013 18:22,default,16,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31606,02/07/2013 18:22,ns#4,16,ARCHIVED,not_printed,emailed,10,11,00:07:41,304,ghsqc-fast.a.and,"ns = 1 ; d1 = 1 ; expt = 2m 9s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#13C-gs-HSQC with multiplicity editing and NUS,visible,research_only,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31607,02/07/2013 18:22,ns#4,16,ARCHIVED,not_printed,emailed,10,12,00:20:43,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31608,02/07/2013 18:22,default,16,ARCHIVED,not_printed,emailed,10,13,00:42:14,10,c13_deptq.a.and,ns = 800 ; d1 = 2 ; expt = 45m 36s; ds = 4 ; td1 = 1 ,non_composite,13C Observe with multiplicity editing - DEPTQ,visible,research_only,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31610,02/07/2013 18:34,default,17,ARCHIVED,not_printed,emailed,10,10,00:00:57,300,proton-N.a.and,ns = 8 ; d1 = 1 ; expt = 57s ; ds = 2 ; td1 = 1 ,non_composite,1H Observe,hidden,research_only,14,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31611,02/07/2013 18:34,default,17,ARCHIVED,not_printed,emailed,10,11,00:53:32,11,c13_udeft.a.and,ns = 800 ; d1 = 3 ; expt = 50m 12s ; ds = 0 ; td1 = 1 ,non_composite,13C Observe with 1H decoupling - UDEFT,visible,research_only,14,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31612,02/07/2013 18:34,default,17,ARCHIVED,not_printed,emailed,10,12,00:05:35,301,gcosy-DQF-N.a.and,"ns = 1 ; d1 = 1s ; expt = 5m 33s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#1H-DQF-COSY (mag. mode),hidden,research_only,14,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31613,02/07/2013 18:34,default,17,ARCHIVED,not_printed,emailed,10,13,00:10:32,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,14,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31614,02/07/2013 18:34,default,17,ARCHIVED,not_printed,emailed,10,14,00:32:32,102,ghmbc.a.and,ns = 4 ; d1 = 1.5 ; expt = 33m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HMBC,visible,research_only,14,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31635,02/07/2013 20:34,default,21,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31636,02/07/2013 20:34,default,22,ARCHIVED,not_printed,emailed,10,10,01:22:35,12,c13cpd_d1=5s.a.and,ns = 800 ; d1 = 5 ; expt = 1h 26m ; ds = 4 ; td1 = 1 ,non_composite,13C Observe with 1H decoupling - D1 = 5s,visible,research_only,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31637,02/07/2013 20:34,default,22,ARCHIVED,not_printed,emailed,10,11,00:10:32,101,ghsqc-ed.a.and,ns = 2 ; d1 = 1 ; expt = 10m 52s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC with multiplicity editing,visible,research_only,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31638,02/07/2013 20:34,default,22,ARCHIVED,not_printed,emailed,10,12,00:32:32,102,ghmbc.a.and,ns = 4 ; d1 = 1.5 ; expt = 33m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HMBC,visible,research_only,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31639,02/07/2013 20:34,default,22,ARCHIVED,not_printed,emailed,10,13,00:05:35,100,gcosy-DQF.a.and,ns = 1 ; d1 = 1s ; expt = 5m 46s ; ds = 16 ; td1 = 256,non_composite,2D 1H#1H-DQF-COSY (mag. mode),visible,research_only,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31645,03/07/2013 10:11,default,24,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31646,03/07/2013 10:11,ns#2,24,ARCHIVED,not_printed,emailed,10,11,00:04:00,304,ghsqc-fast.a.and,"ns = 1 ; d1 = 1 ; expt = 2m 9s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#13C-gs-HSQC with multiplicity editing and NUS,visible,research_only,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31650,03/07/2013 10:46,default,25,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,25,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31651,03/07/2013 10:46,default,26,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,25,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31652,03/07/2013 10:46,default,27,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,25,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31654,03/07/2013 10:50,ns#8#d1#10,28,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31655,03/07/2013 10:50,ns#8#d1#22#o1p#-80,28,ARCHIVED,not_printed,emailed,10,11,00:04:34,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31658,03/07/2013 11:12,default,29,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,166,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31659,03/07/2013 11:12,default,30,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,166,FALSE,inactive,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31661,03/07/2013 11:14,default,31,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31663,03/07/2013 11:15,default,32,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31666,03/07/2013 11:48,ns#8#d1#10,33,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31667,03/07/2013 11:48,ns#16#d1#22#o1p#-80,33,ARCHIVED,not_printed,emailed,10,11,00:07:38,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31668,03/07/2013 11:48,ns#8#d1#10,34,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31669,03/07/2013 11:48,ns#8#d1#22#o1p#-80,34,ARCHIVED,not_printed,emailed,10,11,00:04:34,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31673,03/07/2013 12:34,default,1,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31674,03/07/2013 12:34,default,2,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31675,03/07/2013 12:34,default,3,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31679,03/07/2013 12:35,default,4,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31680,03/07/2013 12:35,default,5,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31685,03/07/2013 12:37,default,7,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31686,03/07/2013 12:37,default,8,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31687,03/07/2013 12:37,default,9,ARCHIVED,not_printed,emailed,8,10,02:01:46,150,ghsqc-lignin.a.and,ns = 24 ; d1 = 1 ; expt = 2h 2ms ; ds = 16 ; td1 = 256,non_composite,2D 1H#13C-gs-HSQC full SW,visible,research_only,43,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,2,DMSO,dimethylsulfoxide-d6,2,PostDoc,Contract Research Staff,FF8636,4,Felix,60
31696,03/07/2013 13:42,ns#8#d1#10,35,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31697,03/07/2013 13:42,ns#16#d1#22#o1p#-80,35,ARCHIVED,not_printed,emailed,10,11,00:07:38,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31698,03/07/2013 13:42,ns#8#d1#10,36,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31699,03/07/2013 13:42,ns#8#d1#22#o1p#-80,36,ARCHIVED,not_printed,emailed,10,11,00:04:34,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31701,03/07/2013 14:14,default,37,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31702,03/07/2013 14:14,ns#2,37,ARCHIVED,not_printed,emailed,10,11,00:04:00,304,ghsqc-fast.a.and,"ns = 1 ; d1 = 1 ; expt = 2m 9s ; ds = 16 ; td1 = 256  	",non_composite,2D 1H#13C-gs-HSQC with multiplicity editing and NUS,visible,research_only,48,FALSE,active,FALSE,14,njw,NJW Group,TRUE,active,13,DMF,dimethylformamide-d7,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31704,03/07/2013 14:28,default,38,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,153,TRUE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31708,03/07/2013 15:02,ns#8#d1#10,39,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31709,03/07/2013 15:02,ns#16#d1#22#o1p#-80,39,ARCHIVED,not_printed,emailed,10,11,00:07:38,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31710,03/07/2013 15:02,ns#8#d1#10,40,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31711,03/07/2013 15:02,ns#16#d1#22#o1p#-80,40,ARCHIVED,not_printed,emailed,10,11,00:07:38,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31712,03/07/2013 15:02,ns#8#d1#10,41,ARCHIVED,not_printed,emailed,10,10,00:02:27,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31713,03/07/2013 15:02,ns#8#d1#22#o1p#-80,41,ARCHIVED,not_printed,emailed,10,11,00:04:34,21,f19cpd_80ppm.a.and,ns = 64 ; d1 = 1 ; expt = 2m 24s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - SW 80 ppm,visible,research_only,71,FALSE,inactive,FALSE,9,erk,ERK Group,TRUE,active,13,DMF,dimethylformamide-d7,0,default,Default,FFFFFF,5,Alec,60
31716,03/07/2013 15:46,default,42,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31717,03/07/2013 15:46,default,43,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,21,FALSE,inactive,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,0,default,Default,FFFFFF,5,Alec,60
31719,03/07/2013 16:00,default,44,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,154,FALSE,active,FALSE,1,ads,ADS Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31722,03/07/2013 16:27,default,1,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,25,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31723,03/07/2013 16:27,default,2,ARCHIVED,not_printed,emailed,10,10,00:00:57,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,25,FALSE,active,FALSE,8,doh,DOH Group,TRUE,active,1,CDCl3,Chloroform-d,2,PostDoc,Contract Research Staff,FF8636,5,Alec,60
31726,03/07/2013 16:36,ns#64,3,ARCHIVED,not_printed,emailed,10,10,00:06:17,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31727,03/07/2013 16:36,default,3,ARCHIVED,not_printed,emailed,10,11,00:01:45,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31728,03/07/2013 16:36,ns#64,4,ARCHIVED,not_printed,emailed,10,10,00:06:17,1,proton.a.and,ns = 8 ; d1 = 1 ; expt = 1m 9s ; ds = 2 ; td1 = 1,non_composite,1H Observe  ,visible,research_teaching,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
31729,03/07/2013 16:36,default,4,ARCHIVED,not_printed,emailed,10,11,00:01:45,20,f19cpd.a.and,ns = 64 ; d1 = 1 ; expt = 2m 9s ; ds = 4 ; td1 = 1 ,non_composite,19F Observe with 1H decoupling - Full Range SW,visible,research_only,8,FALSE,active,FALSE,2,dp,DP Group,TRUE,active,1,CDCl3,Chloroform-d,3,PhD,PhD Students,7ADB18,5,Alec,60
